iter	Passed	Remaining
0	21	6298
1	37	5539
2	52	5214
3	68	5071
4	84	4964
5	99	4894
6	117	4933
7	132	4840
8	150	4880
9	168	4890
10	182	4803
11	197	4739
12	212	4696
13	228	4666
14	241	4597
15	255	4529
16	268	4477
17	281	4415
18	294	4361
19	310	4347
20	325	4326
21	342	4322
22	357	4308
23	372	4283
24	388	4271
25	400	4217
26	416	4209
27	434	4218
28	452	4230
29	471	4246
30	499	4331
31	516	4329
32	533	4312
33	550	4303
34	565	4282
35	582	4272
36	596	4237
37	610	4211
38	626	4192
39	639	4154
40	655	4138
41	678	4170
42	699	4180
43	718	4178
44	740	4198
45	758	4187
46	773	4161
47	786	4129
48	801	4104
49	817	4088
50	831	4061
51	845	4034
52	859	4003
53	872	3976
54	886	3949
55	900	3922
56	914	3898
57	932	3889
58	948	3875
59	962	3848
60	975	3821
61	991	3804
62	1009	3797
63	1027	3788
64	1041	3766
65	1059	3755
66	1076	3744
67	1104	3768
68	1130	3785
69	1146	3767
70	1162	3750
71	1180	3738
72	1196	3722
73	1213	3706
74	1229	3689
75	1250	3684
76	1265	3664
77	1280	3645
78	1297	3629
79	1312	3609
80	1327	3588
81	1345	3576
82	1360	3557
83	1373	3532
84	1389	3515
85	1404	3496
86	1419	3475
87	1433	3453
88	1447	3431
89	1460	3407
90	1473	3384
91	1487	3363
92	1499	3338
93	1512	3314
94	1526	3294
95	1541	3274
96	1557	3258
97	1571	3239
98	1585	3219
99	1598	3196
100	1612	3176
101	1626	3157
102	1651	3157
103	1674	3155
104	1696	3150
105	1713	3135
106	1729	3120
107	1746	3105
108	1761	3086
109	1774	3064
110	1789	3047
111	1803	3027
112	1817	3008
113	1833	2992
114	1848	2973
115	1865	2958
116	1880	2940
117	1894	2922
118	1908	2902
119	1925	2888
120	1940	2870
121	1956	2855
122	1974	2841
123	1989	2824
124	2003	2805
125	2016	2785
126	2027	2762
127	2041	2742
128	2054	2723
129	2073	2711
130	2089	2695
131	2100	2673
132	2114	2655
133	2130	2639
134	2145	2622
135	2161	2606
136	2178	2591
137	2194	2575
138	2211	2561
139	2230	2549
140	2245	2531
141	2258	2512
142	2269	2492
143	2283	2473
144	2300	2458
145	2316	2443
146	2329	2424
147	2343	2407
148	2359	2391
149	2373	2373
150	2387	2355
151	2402	2339
152	2419	2324
153	2435	2309
154	2452	2294
155	2469	2279
156	2486	2264
157	2498	2245
158	2511	2227
159	2525	2209
160	2538	2191
161	2554	2176
162	2567	2157
163	2582	2141
164	2597	2124
165	2611	2107
166	2628	2093
167	2645	2078
168	2666	2067
169	2685	2053
170	2707	2042
171	2726	2029
172	2742	2013
173	2757	1997
174	2773	1981
175	2787	1964
176	2801	1946
177	2813	1928
178	2829	1912
179	2844	1896
180	2863	1882
181	2878	1866
182	2893	1849
183	2907	1833
184	2922	1816
185	2935	1798
186	2948	1781
187	2964	1766
188	2979	1749
189	2992	1732
190	3005	1715
191	3019	1698
192	3033	1682
193	3048	1665
194	3062	1648
195	3077	1633
196	3092	1616
197	3106	1600
198	3122	1584
199	3139	1569
200	3156	1554
201	3170	1538
202	3185	1522
203	3201	1506
204	3217	1491
205	3233	1475
206	3249	1459
207	3264	1443
208	3280	1428
209	3292	1411
210	3312	1397
211	3326	1380
212	3341	1365
213	3356	1348
214	3369	1332
215	3386	1316
216	3402	1301
217	3416	1285
218	3431	1269
219	3445	1253
220	3461	1237
221	3478	1222
222	3497	1207
223	3514	1192
224	3530	1176
225	3547	1161
226	3562	1145
227	3578	1129
228	3593	1114
229	3606	1097
230	3620	1081
231	3644	1068
232	3660	1052
233	3676	1036
234	3696	1022
235	3719	1008
236	3733	992
237	3748	976
238	3762	960
239	3775	943
240	3786	927
241	3798	910
242	3809	893
243	3821	877
244	3833	860
245	3845	844
246	3856	827
247	3868	811
248	3881	794
249	3893	778
250	3905	762
251	3918	746
252	3931	730
253	3945	714
254	3957	698
255	3968	682
256	3981	666
257	3993	650
258	4005	633
259	4018	618
260	4030	602
261	4042	586
262	4054	570
263	4065	554
264	4077	538
265	4088	522
266	4102	507
267	4114	491
268	4127	475
269	4142	460
270	4157	444
271	4169	429
272	4180	413
273	4192	397
274	4203	382
275	4216	366
276	4229	351
277	4242	335
278	4260	320
279	4274	305
280	4286	289
281	4297	274
282	4309	258
283	4321	243
284	4333	228
285	4346	212
286	4361	197
287	4377	182
288	4393	167
289	4407	151
290	4420	136
291	4433	121
292	4446	106
293	4459	91
294	4471	75
295	4483	60
296	4495	45
297	4506	30
298	4517	15
299	4528	0
