iter	Logloss
0	0.6316707721
1	0.5318887481
2	0.4630289613
3	0.4171948994
4	0.3921792371
5	0.3386704888
6	0.2924357089
7	0.2559435125
8	0.2431345298
9	0.2331885264
10	0.2103202827
11	0.1981226515
12	0.1919014064
13	0.1771086728
14	0.1672764111
15	0.1619820562
16	0.1522681792
17	0.1401380839
18	0.1375343436
19	0.1314463959
20	0.1264597988
21	0.1218410551
22	0.1143143113
23	0.1106151393
24	0.1080705296
25	0.104532396
26	0.1018159549
27	0.09984761437
28	0.09608788961
29	0.09272512302
30	0.08840591821
31	0.08511133405
32	0.08330457772
33	0.08181440491
34	0.07986386057
35	0.07862926881
36	0.07749512302
37	0.07495194274
38	0.07372101595
39	0.07193952832
40	0.07043271734
41	0.06939763975
42	0.06817395391
43	0.06677125925
44	0.06559990991
45	0.06454151103
46	0.06235997521
47	0.06140696847
48	0.06033750968
49	0.05929538622
50	0.05850441203
51	0.05753414804
52	0.0565217371
53	0.05583931682
54	0.05512390658
55	0.05441216352
56	0.05389660281
57	0.0531013348
58	0.05240435176
59	0.05159236222
60	0.05092269309
61	0.05049612976
62	0.04961606925
63	0.04915478251
64	0.04862194749
65	0.04806381108
66	0.04741620417
67	0.04677578241
68	0.04607202715
69	0.04568313294
70	0.04529358013
71	0.04486549052
72	0.04447651588
73	0.04411635263
74	0.04370546368
75	0.04298180343
76	0.04255742791
77	0.04219505003
78	0.04191996071
79	0.04176333934
80	0.04142015843
81	0.04103450548
82	0.04090823342
83	0.04071791902
84	0.04040530903
85	0.04002377665
86	0.03955421072
87	0.03933222652
88	0.03901716319
89	0.03857213682
90	0.03826217259
91	0.0381530716
92	0.0375453557
93	0.03738102301
94	0.03734407974
95	0.03705706888
96	0.03675634794
97	0.03632046101
98	0.0359817494
99	0.03566725245
100	0.03544016384
101	0.03509310191
102	0.03486522055
103	0.03473877394
104	0.03436141101
105	0.03420476343
106	0.0339963897
107	0.03374683499
108	0.03352058683
109	0.03346079286
110	0.03307711771
111	0.03285766356
112	0.03271428836
113	0.03249645243
114	0.03220740952
115	0.03192344145
116	0.03170073802
117	0.03163174185
118	0.03153222345
119	0.03123129254
120	0.03111208804
121	0.03086477307
122	0.03064806199
123	0.03041728907
124	0.03021118619
125	0.03011762293
126	0.03004309694
127	0.02983264106
128	0.02949650653
129	0.02925035645
130	0.02909025078
131	0.02904782901
132	0.02866103229
133	0.0283900968
134	0.0280738409
135	0.02782728228
136	0.02760728095
137	0.02744039469
138	0.02722581722
139	0.0270623272
140	0.02689780006
141	0.026728773
142	0.02668076715
143	0.02657937028
144	0.02651154384
145	0.02638250078
146	0.02629798855
147	0.02611145668
148	0.02588367013
149	0.02573219913
150	0.0255085106
151	0.02530161021
152	0.02526509789
153	0.02511180055
154	0.02495584406
155	0.02476478075
156	0.02461497689
157	0.02443738733
158	0.02420998561
159	0.02398364621
160	0.02379905941
161	0.02367578091
162	0.02352505819
163	0.02326706591
164	0.02308776039
165	0.0229301402
166	0.02276607164
167	0.02256827411
168	0.02245079128
169	0.02230625678
170	0.02213002253
171	0.02207559767
172	0.02187544136
173	0.02176806429
174	0.02166452936
175	0.02165685529
176	0.02159611065
177	0.0214137566
178	0.02121455744
179	0.02116856823
180	0.02108917485
181	0.02095905924
182	0.0209243222
183	0.02070075366
184	0.02057334886
185	0.02051343858
186	0.02047963065
187	0.02043272657
188	0.02031108161
189	0.02014538906
190	0.01997117661
191	0.01980203507
192	0.01969287708
193	0.01957412236
194	0.01939025358
195	0.01930901203
196	0.01924112536
197	0.01907237312
198	0.01899180775
199	0.01891665691
200	0.01887677399
201	0.01882618654
202	0.0187120829
203	0.01860612437
204	0.01852134655
205	0.01839267934
206	0.01825520535
207	0.01816753946
208	0.01800479539
209	0.01798947411
210	0.01785412234
211	0.01770177692
212	0.0176519386
213	0.01756329736
214	0.01744476662
215	0.01739488429
216	0.01736619612
217	0.01725465145
218	0.01718863677
219	0.01712600584
220	0.01700106897
221	0.0168920419
222	0.01678421151
223	0.01668014109
224	0.01655898558
225	0.01641439966
226	0.01632550786
227	0.01628593072
228	0.01620956112
229	0.01617810688
230	0.01610591295
231	0.01602882715
232	0.01601270154
233	0.0158960909
234	0.01583168151
235	0.01574906026
236	0.01567840407
237	0.01566314947
238	0.01561541035
239	0.01557124292
240	0.015485922
241	0.01542459147
242	0.01530836629
243	0.01520339362
244	0.01514216803
245	0.01510967946
246	0.01502276014
247	0.01501321179
248	0.01493191004
249	0.01491916736
250	0.01483471199
251	0.01477249931
252	0.01476182116
253	0.01468156398
254	0.0146549435
255	0.01457745105
256	0.01451087902
257	0.01444957144
258	0.01440691057
259	0.01431680441
260	0.01430235319
261	0.01424369595
262	0.01421565528
263	0.0141220445
264	0.01403906917
265	0.01401998387
266	0.01395576506
267	0.01386692461
268	0.01378917782
269	0.01372224327
270	0.01365726756
271	0.01358772579
272	0.01354999877
273	0.01349883548
274	0.0134224094
275	0.01339964836
276	0.01330810284
277	0.01329149337
278	0.01322831731
279	0.01317916738
280	0.01311907349
281	0.01307476056
282	0.01301956393
283	0.01296931099
284	0.01295898361
285	0.01290321107
286	0.01289200857
287	0.01287681524
288	0.01282536602
289	0.01276399635
290	0.01269481785
291	0.01262752436
292	0.01257295174
293	0.01255397523
294	0.01246768774
295	0.01241579368
296	0.01236441727
297	0.01228480099
298	0.01224242146
299	0.01219300288
